,Open,High,Low,Close,EMA_20,Dist_EMA_20,RSI,RSI_Change,Momentum,Range,ATR,Target
2007-03-15,1.3222,1.325,1.3193,1.3237,1.3157471491925712,0.006044361040272292,57.08661417322835,-2.1657222753697027,0.00814927646610819,0.004306111656719829,0.007328571428571446,1
2007-03-16,1.3237,1.3339,1.3231,1.3315,1.3172474206980405,0.010819971311393168,61.2788632326819,4.192249059453552,0.015327131310050257,0.008111152835148436,0.007757142857142875,0
2007-03-19,1.3316,1.3325,1.3279,1.3302,1.3184809996791795,0.008888258779362047,55.99999999999995,-5.27886323268195,0.008567745848813368,0.0034581265975040876,0.007378571428571441,1
2007-03-20,1.3304,1.3322,1.3271,1.3317,1.3197399520906863,0.009062427708100469,58.74524714828903,2.7452471482890815,0.009245926487305933,0.003829691371930693,0.0073071428571428775,1
2007-03-21,1.3317,1.3389,1.3289,1.338,1.3214790042725257,0.012501898005234786,67.63636363636365,8.891116488074623,0.011796733212341204,0.00747384155455905,0.007464285714285733,0
2007-03-22,1.3382,1.341,1.331,1.333,1.3225762419608567,0.007881404268754291,61.680672268907514,-5.95569136745614,0.007025761124121566,0.0075018754688672236,0.007764285714285731,0
2007-03-23,1.333,1.3342,1.328,1.3283,1.3231213617741084,0.003913955571655056,68.08905380333948,6.4083815344319675,-0.0024033045437475975,0.004667620266506048,0.007214285714285729,1
2007-03-26,1.3283,1.3346,1.3254,1.333,1.3240621844622886,0.006750298922962631,68.55575868372935,0.46670488038986946,0.0021049466245677273,0.006901725431357912,0.007514285714285743,1
2007-03-27,1.3329,1.3363,1.3321,1.335,1.325103881180166,0.007468183408398276,66.79536679536665,-1.7603918883627045,0.002478035593602046,0.0031460674157303232,0.007271428571428595,0
2007-03-28,1.3359,1.3373,1.3308,1.3313,1.325693987734436,0.004228737791248774,67.97642436149312,1.1810575661264693,-0.005007473841554644,0.004882445729737813,0.007271428571428595,1
2007-03-29,1.3312,1.3352,1.3302,1.333,1.3263897984263946,0.0049836040517256645,71.17647058823539,3.2000462267422733,0.0,0.0037509377344335285,0.007114285714285724,1
2007-03-30,1.3332,1.3399,1.3287,1.3352,1.3272288652429285,0.00600584794817016,67.83369803063461,-3.3427725576007816,0.0051946096514341455,0.008388256440982698,0.00727142857142858,1
2007-04-02,1.3373,1.3381,1.3331,1.3365,1.3281118304578876,0.006315860870857884,68.31896551724151,0.4852674866069009,0.0026256564141036165,0.0037411148522260495,0.007164285714285734,0
2007-04-03,1.3368,1.338,1.332,1.333,1.3285773704142791,0.0033288460907186347,61.276595744680805,-7.042369772560704,-0.001498127340823996,0.004501125281320334,0.007107142857142883,1
2007-04-04,1.3332,1.338,1.3319,1.3368,1.3293604779938717,0.00559631652157677,63.232323232323154,1.9557274876423492,0.0041313002328551285,0.00456313584679832,0.007135714285714309,1
2007-04-05,1.3366,1.3441,1.3352,1.3429,1.3306499562801697,0.009206060288068004,61.924686192468684,-1.3076370398544697,0.007426856714178642,0.0066274480601683896,0.007000000000000022,0
2007-04-06,1.3429,1.3432,1.3363,1.3378,1.3313309128249156,0.004859112871763759,57.364341085271356,-4.560345107197328,0.0019472738166568249,0.005157721632530951,0.007164285714285734,0
2007-04-09,1.3373,1.3378,1.334,1.3353,1.3317089211273045,0.002696594440214084,53.42205323193898,-3.942287853332374,-0.0008978675645342493,0.0028458024413989557,0.007071428571428585,1
2007-04-10,1.3354,1.3455,1.3349,1.3439,1.3328699762580374,0.00827539365312206,55.3734061930783,1.951352961139321,0.008177044261065358,0.007887491628841389,0.007114285714285724,0
2007-04-11,1.3439,1.3441,1.3407,1.343,1.3338347404239386,0.006871360670324397,59.8425196850393,4.4691134919609965,0.004637941352483521,0.0025316455696203053,0.006642857142857157,1
2007-04-12,1.343,1.3503,1.3429,1.3481,1.3351933365740396,0.009666512760674468,69.33593749999982,9.493417814960516,0.0038722168441434057,0.005489207032119333,0.006728571428571449,1
2007-04-13,1.3483,1.3551,1.3481,1.3527,1.3368606378527026,0.01184817751290739,69.27592954990197,-0.06000795009784099,0.011137688742711926,0.0051748355141567936,0.006571428571428577,1
2007-04-16,1.3541,1.3576,1.353,1.3534,1.3384358152000644,0.01118035293885106,68.4738955823291,-0.8020339675728678,0.013555006365610689,0.003398847347421263,0.0066214285714285715,1
2007-04-17,1.3534,1.3593,1.3522,1.3566,1.340165737561963,0.012262858225232811,75.65922920892476,7.18533362659565,0.009450107894932502,0.005233672416334869,0.00666428571428571,1
2007-04-18,1.3566,1.3615,1.3545,1.3606,1.342111857794157,0.013775410818759423,76.74418604651142,1.0849568375866596,0.01310498883097555,0.0051447890636483135,0.006807142857142853,1
2007-04-19,1.3608,1.3619,1.356,1.3611,1.3439202522899516,0.01278330889111554,75.951903807615,-0.7922822388964192,0.009643201542912205,0.004334729263096037,0.006428571428571418,0
2007-04-20,1.361,1.3637,1.3586,1.3588,1.34533737111948,0.010006879441189881,71.90569744597232,-4.046206361642675,0.004509499519479654,0.0037533117456578467,0.006435714285714259,0
2007-04-23,1.3594,1.3607,1.3542,1.3576,1.3465052405366724,0.008239670466418306,75.30864197530838,3.402944529336054,0.0031032954041672056,0.004787860931054766,0.00647142857142854,1
2007-04-24,1.3575,1.3643,1.3547,1.3636,1.3481333128665132,0.011472668901416136,76.37795275590524,1.0693107805968651,0.005159958720330149,0.007040187738339729,0.006721428571428545,1
2007-04-25,1.3639,1.3665,1.3621,1.3637,1.349615854498274,0.010435669864712603,73.21428571428542,-3.163667041619817,0.0022784065853298507,0.0032265160959154943,0.006399999999999961,0
2007-04-26,1.3636,1.3654,1.3584,1.3602,1.3506238683555811,0.007090154312227677,75.92592592592568,2.7116402116402583,-0.0006612298875908751,0.005146302014409568,0.006407142857142818,1
2007-04-27,1.3598,1.3678,1.3586,1.3649,1.3519834999407638,0.009553740899798034,82.59911894273128,6.673193016805598,0.004489255225198718,0.006740420543629479,0.006792857142857093,0
2007-04-30,1.3631,1.3679,1.3589,1.3646,1.3531850713749767,0.008435600470691421,77.8975741239892,-4.701544818742079,0.0051561579257513035,0.006595339293565804,0.006678571428571375,0
2007-05-01,1.3647,1.3673,1.3591,1.3604,1.3538722074345027,0.00482157217620054,71.53465346534676,-6.362920658642437,-0.0023467292461131217,0.00602763892972654,0.007021428571428512,0
2007-05-02,1.3602,1.3613,1.3561,1.3592,1.3543796162502644,0.003559108311952675,65.20547945205475,-6.329174013292018,-0.0032998460071862468,0.0038257798705119716,0.0068642857142856405,0
2007-05-03,1.3591,1.362,1.3546,1.355,1.3544387004169058,0.0004144149033259103,53.185595567867004,-12.019883884187742,-0.003822967210704409,0.005461254612546179,0.006892857142857082,1
2007-05-04,1.3551,1.3609,1.3533,1.359,1.35487310990101,0.0030459605913142973,57.10659898477165,3.9210034169046466,-0.004322661000805916,0.005592347314201656,0.007085714285714235,1
2007-05-07,1.36,1.3626,1.3591,1.3601,1.3553709089580568,0.003489148992860409,54.691689008042985,-2.4149099767286657,-0.003297669646782908,0.0025733401955738977,0.006835714285714246,0
2007-05-08,1.36,1.3621,1.3516,1.3543,1.355268917628718,-0.0007149264740855065,41.94373401534529,-12.747954992697693,-0.004483975301381893,0.007753082773388596,0.007085714285714266,0
2007-05-09,1.3543,1.3566,1.3519,1.3527,1.3550242588069354,-0.0017152894435867015,39.5522388059702,-2.391495209375094,-0.004782224838140059,0.0034745324166481307,0.006999999999999974,0
2007-05-10,1.3527,1.3563,1.3465,1.3479,1.3543457579681797,-0.004759314916635218,37.23653395784552,-2.3157048481246747,-0.00523985239852387,0.007270569033311099,0.007335714285714271,1
2007-05-11,1.3481,1.3531,1.3463,1.3522,1.3541414000664485,-0.0014336760299575205,44.10480349344993,6.868269535604405,-0.005003679175864528,0.005028841887294718,0.00735714285714284,1
2007-05-14,1.3526,1.3558,1.3524,1.3545,1.3541755524410723,0.0002395904713704436,39.19239904988132,-4.912404443568612,-0.004117344312918214,0.002510151347360537,0.006928571428571395,1
2007-05-15,1.3542,1.3608,1.3527,1.359,1.3546350236371607,0.0032222527003025717,44.94623655913984,5.753837509258524,0.0034704275271357776,0.005960264900662249,0.007192857142857112,0
2007-05-16,1.3591,1.361,1.3503,1.3515,1.3543364499574313,-0.002094346613443453,41.386138613861235,-3.5600979452786063,-0.0008871146595698098,0.007917129115797212,0.007457142857142829,0
2007-05-17,1.3517,1.3543,1.3476,1.3494,1.3538663118662475,-0.0032989312364903683,33.82045929018783,-7.5656793236734075,0.0011128421989761161,0.00496516970505421,0.00727857142857142,1
2007-05-18,1.3493,1.3521,1.3465,1.3508,1.3535742821647,-0.0020495972782988607,35.918367346938794,2.097908056750967,-0.0010353498003254913,0.004145691442108417,0.007035714285714288,0
2007-05-21,1.3519,1.353,1.3437,1.3468,1.3529291124347287,-0.004530253934516015,36.065573770491795,0.1472064235530013,-0.00568475452196382,0.0069052569052569695,0.007114285714285724,0
2007-05-22,1.3467,1.3475,1.3438,1.3447,1.3521453874409448,-0.005506351247505909,35.41247484909462,-0.6530989213971736,-0.010522442972774049,0.002751543095114014,0.007007142857142863,1
2007-05-23,1.3448,1.3501,1.3416,1.346,1.351560112446569,-0.004113847690062518,40.38461538461552,4.9721405355209,-0.004069552349241445,0.0063150074294206346,0.0070857142857142985,0
2007-05-24,1.3458,1.3462,1.3415,1.3428,1.3507258160230862,-0.0058678200483514775,32.39130434782621,-7.993311036789315,-0.004891062694530879,0.0035001489425083025,0.006878571428571448,1
2007-05-25,1.3428,1.3472,1.3411,1.3442,1.3501043097351733,-0.004373224863145088,32.82937365010805,0.43806930228184626,-0.004885993485342022,0.004538015176313044,0.007057142857142873,1
2007-05-28,1.3449,1.3461,1.3445,1.3451,1.349627708808014,-0.003354783529165138,38.8888888888888,6.059515238780747,-0.0012622512622513238,0.0011895026392090148,0.006442857142857147,0
2007-05-29,1.3451,1.3519,1.3419,1.3448,1.3491679270167745,-0.003237496926296379,40.14962593516208,1.2607370462732774,7.436602959765004e-05,0.007436049970255806,0.006821428571428582,0
2007-05-30,1.3448,1.3457,1.3408,1.3429,1.3485709815866054,-0.004205178417774819,43.27956989247299,3.129943957310914,-0.002303120356612287,0.0036488197185195505,0.006471428571428572,1
2007-05-31,1.3429,1.3474,1.3422,1.3453,1.3482594595307382,-0.0021950222635695985,40.226628895183985,-3.0529409972890065,0.0018617813523980065,0.0038653088530438352,0.006357142857142855,0
2007-06-01,1.3452,1.3462,1.3392,1.3448,1.3479299871944774,-0.002322069561633578,35.522388059701456,-4.70424083548253,0.0004463621484898095,0.005205234979179147,0.006600000000000018,1
2007-06-04,1.3445,1.3498,1.3433,1.3489,1.348022369366432,0.0006510504970184837,34.74320241691849,-0.7791856427829629,0.002825068768121275,0.004818741196530634,0.006485714285714317,1
2007-06-05,1.3489,1.3551,1.3488,1.3524,1.3484392865696289,0.0029372575167600397,51.54639175257753,16.803189335659034,0.005651397977394446,0.004658385093167681,0.0061714285714286055,0
2007-06-06,1.3521,1.3537,1.3485,1.3503,1.3486164973725214,0.001248318280814863,51.54639175257753,0.0,0.005510462432050112,0.0038509960749462126,0.006064285714285729,0
2007-06-07,1.3505,1.3512,1.3422,1.3433,1.348110164289424,-0.003568079535962432,39.193083573487,-12.353308179090526,-0.0014866572511706977,0.006699918112111887,0.00630714285714286,0
2007-06-08,1.3433,1.3435,1.3321,1.3372,1.3470711010237646,-0.0073278248017218115,36.95652173913042,-2.2365618343565785,-0.005651397977394446,0.008525276697576918,0.006457142857142844,0
2007-06-11,1.3366,1.3366,1.3333,1.3358,1.345997662831025,-0.007576285689513244,37.67313019390595,0.7166084547755247,-0.00971161687300759,0.002470429705045726,0.006471428571428572,0
2007-06-12,1.3358,1.3368,1.3301,1.3302,1.3444931235137847,-0.010630863976775186,30.445544554455395,-7.227585639450552,-0.016415261756876687,0.005036836565929881,0.006342857142857127,1
2007-06-13,1.3301,1.3315,1.3264,1.331,1.3432080641315194,-0.009088736479119352,34.4736842105262,4.028139656070806,-0.014293120047396912,0.0038317054845979585,0.006371428571428536,1
2007-06-14,1.3312,1.3323,1.3279,1.3312,1.3420644389761367,-0.008095318421837671,32.33695652173883,-2.1367276887873743,-0.009007667684061693,0.003305288461538431,0.006249999999999962,1
2007-06-15,1.3312,1.3389,1.3306,1.3388,1.3417535400260285,-0.0022012537607847484,42.75862068965519,10.421664167916362,0.0011965300628178355,0.0061995817149686095,0.006707142857142816,1
2007-06-18,1.3384,1.3417,1.3377,1.3415,1.341729393356883,-0.0001709684218135669,46.40522875816983,3.646608068514638,0.004267105854169673,0.002981736861721956,0.006278571428571388,1
2007-06-19,1.3414,1.3435,1.3383,1.3427,1.341821832084799,0.0006544594030316194,49.77876106194692,3.373532303777097,0.00939708314539156,0.0038727936247857832,0.006299999999999957,0
2007-06-20,1.3427,1.3437,1.3396,1.3403,1.3416768956957705,-0.0010262498371908324,44.46902654867267,-5.30973451327425,0.006987227648384664,0.003059016638066099,0.006221428571428537,0
2007-06-21,1.3403,1.3408,1.3372,1.3388,1.3414029056295065,-0.001940435359564824,43.5064935064935,-0.9625330421791745,0.005709134615384581,0.0026889752016731757,0.005978571428571389,1
2007-06-22,1.3389,1.347,1.3381,1.347,1.3419359622362201,0.0037736806422126565,48.11133200795227,4.604838501458772,0.0061248879593664984,0.006607275426874468,0.006149999999999941,0
2007-06-25,1.3468,1.3473,1.3439,1.3462,1.3423420610708658,0.0028740356433862415,43.48739495798319,-4.623937049969079,0.0035035408125234646,0.002525627692764706,0.005942857142857075,0
2007-06-26,1.3462,1.3477,1.3432,1.3454,1.3426332933498308,0.002060656967075679,44.708423326133776,1.2210283681505842,0.002010873612869446,0.003344730191764493,0.005892857142857081,0
2007-06-27,1.3452,1.3458,1.3416,1.3453,1.3428872654117516,0.001796676944068366,52.538071065989854,7.829647739856078,0.0037305080952025893,0.003121980227458711,0.0055499999999999595,0
2007-06-28,1.3452,1.348,1.3423,1.345,1.34308847822968,0.0014232284777244363,61.607142857142954,9.0690717911531,0.0046310128473259216,0.004237918215613412,0.005142857142857116,1
2007-06-29,1.3448,1.3542,1.3431,1.3541,1.3441371945887581,0.007412045028848481,72.15496368038733,10.547820823244372,0.005270972531551621,0.008197326637619164,0.005657142857142837,1
2007-07-02,1.3541,1.3638,1.3528,1.3624,1.3458765093898286,0.012277122377046756,86.59090909090907,14.43594541052174,0.012033873124350114,0.008073987081620595,0.005964285714285692,0
2007-07-03,1.3624,1.3634,1.3584,1.3608,1.347297794209845,0.01002169368062666,83.2589285714285,-3.3319805194805667,0.011446409989594342,0.003674309229864707,0.005957142857142835,1
2007-07-04,1.3609,1.363,1.3605,1.3612,1.3486218138089074,0.009326696381669816,83.33333333333326,0.0744047619047592,0.01181892514680749,0.0018366147516896464,0.005821428571428549,0
2007-07-05,1.3612,1.3658,1.3579,1.3598,1.3496864029699638,0.007493294003541343,77.06185567010286,-6.2714776632303995,0.011003717472118923,0.005809677893807763,0.0057928571428571074,1
2007-07-06,1.3597,1.3641,1.3568,1.3627,1.3509257931633005,0.008715657733597086,77.17948717948707,0.11763150938421063,0.006351081899416577,0.005357011814779543,0.006028571428571399,0
2007-07-09,1.363,1.3638,1.361,1.3626,1.3520376223858435,0.007812192086428707,76.25329815303415,-0.9261890264529171,0.00014679976512033122,0.002054895053573986,0.005857142857142831,1
2007-07-10,1.3626,1.3747,1.3594,1.3746,1.3541864202538585,0.015074423610240296,86.10526315789448,9.851965004860332,0.010141093474426821,0.011130510694020145,0.006657142857142838,0
2007-07-11,1.3747,1.3782,1.3731,1.3744,1.3561115230868244,0.013485968227411625,88.52813852813841,2.422875370243929,0.009697325888921693,0.0037107101280559546,0.006764285714285699,1
2007-07-12,1.3744,1.3797,1.374,1.3788,1.3582723304118887,0.015113073518832898,87.49999999999987,-1.0281385281385411,0.01397264303574075,0.0041340295909485176,0.006535714285714264,0
2007-07-13,1.3787,1.3811,1.3763,1.3782,1.3601702037059944,0.013255544228862479,87.91469194312778,0.4146919431279059,0.011374477140970285,0.003482803656943778,0.006635714285714268,0
2007-07-16,1.3781,1.3803,1.3759,1.3771,1.3617825652578044,0.011248076699598366,87.29411764705871,-0.6205742960690657,0.010641420813151337,0.003195120180088724,0.006628571428571428,1
2007-07-17,1.3771,1.3797,1.3758,1.3781,1.363336606661823,0.010828868869241089,87.78801843317963,0.4939007861209177,0.0025461952568019974,0.0028299833103548467,0.0066071428571428436,1
2007-07-18,1.3781,1.3832,1.3753,1.3802,1.3649426441226018,0.011178019782073603,88.93805309734496,1.1500346641653323,0.004220023282887064,0.005723808143747296,0.006764285714285699,1
2007-07-19,1.3803,1.3829,1.3786,1.3803,1.366405249444259,0.010168835754540922,86.18784530386718,-2.7502077934777844,0.0010879025239338702,0.003115264797507767,0.006278571428571403,1
2007-07-20,1.3802,1.3842,1.378,1.3827,1.3679571304495677,0.010777289157875318,83.49834983498323,-2.6894954688839476,0.003265128428384889,0.004483980617632317,0.005935714285714282,0
2007-07-23,1.383,1.3844,1.3795,1.3807,1.3691707370734183,0.008420617395917594,82.4104234527686,-1.0879263822146328,0.002614189238254294,0.003548924458608044,0.005928571428571442,1
2007-07-24,1.3809,1.3851,1.3798,1.3823,1.3704211430664262,0.008668033905981667,83.07210031347954,0.6616768607109407,0.0030476743342282564,0.0038341893944875078,0.006128571428571451,0
2007-07-25,1.3823,1.3832,1.3696,1.3721,1.370581034202957,0.00110826412969188,65.11056511056529,-17.96153520291425,-0.00586871467903205,0.009911814007725424,0.006535714285714327,1
2007-07-26,1.372,1.3771,1.3692,1.3746,1.3709637928502945,0.0026522999138771913,64.76426799007447,-0.3462971204908172,-0.004129537057161459,0.005747126436781622,0.006578571428571466,0
2007-07-27,1.3744,1.3753,1.3627,1.3633,1.3702339078169332,-0.005060382594078709,50.67961165048536,-14.08465633958911,-0.014030519997107138,0.009242279762341337,0.0072785714285714675,1
2007-07-30,1.3623,1.3705,1.361,1.3696,1.370173535643892,-0.00041858613450926156,44.54148471615708,-6.138126934328284,-0.008039400304193589,0.006936331775700981,0.0068642857142857516,0
2007-07-31,1.3695,1.3726,1.3679,1.3683,1.369995103677807,-0.0012373063766844378,43.49680170575692,-1.0446830104001563,-0.01012804745713669,0.003434919242856207,0.006835714285714326,0
2007-08-01,1.3682,1.3709,1.3637,1.3666,1.369671760470397,-0.002242698257385378,36.19909502262445,-7.297706683132475,-0.004008454194300737,0.005268549685350574,0.006942857142857203,1
2007-08-02,1.3665,1.3705,1.365,1.3702,1.3697220689970258,0.0003489255329910055,41.52542372881358,5.3263287061891305,-0.0032009311799795492,0.004014012552912028,0.006992857142857213,1
2007-08-03,1.3703,1.3819,1.3684,1.3773,1.3704437767115947,0.005002921976746051,50.18796992481201,8.66254619599843,0.010269199735934764,0.009801786103245369,0.007642857142857189,1
2007-08-06,1.3796,1.3838,1.378,1.3793,1.3712872265485856,0.0058432495368471084,51.10701107011059,0.9190411452985785,0.007082359813084249,0.004205031537736553,0.007828571428571471,0
2007-08-07,1.3792,1.3815,1.3735,1.3736,1.3715074906868154,0.0015257002439969351,44.290657439446214,-6.8163536306643735,0.0038734195717311515,0.005824111822947006,0.007835714285714326,1
2007-08-08,1.3738,1.3826,1.3721,1.3797,1.3722877296690235,0.005401396639146663,49.5297805642632,5.2391231248169845,0.009585833455290516,0.007610350076103467,0.008278571428571468,0
2007-08-09,1.3797,1.3816,1.3655,1.3677,1.3718508030338783,-0.0030256956694552995,39.78201634877374,-9.747764215489461,-0.0018245511604146891,0.011771587336404186,0.00898571428571431,1
2007-08-10,1.3678,1.3704,1.3643,1.3692,1.3715983456020804,-0.0017485772053972735,42.11248285322354,2.3304665044498023,-0.00588107166194729,0.004455156295647089,0.009071428571428588,0
2007-08-13,1.3689,1.3709,1.3604,1.3612,1.370608026973311,-0.0068641265687656725,36.696090794451365,-5.416392058772175,-0.013122598419488152,0.007713781957096645,0.00944285714285715,0
2007-08-14,1.3609,1.3625,1.3531,1.3533,1.3689596434520432,-0.011439083341094761,37.79220779220769,1.0961169977563259,-0.014778683750727994,0.006945983891228903,0.00914285714285715,0
2007-08-15,1.3533,1.3539,1.3439,1.3441,1.3665920583613724,-0.016458502172434483,31.780167264038226,-6.012040528169464,-0.02580271073421747,0.007439922624804708,0.00929285714285715,0
2007-08-16,1.344,1.3446,1.337,1.3427,1.364316624231718,-0.015844287057552225,36.04336043360435,4.263193169566122,-0.01827886232360887,0.005660236836225554,0.0089357142857143,1
2007-08-17,1.3427,1.3545,1.3371,1.3475,1.3627150409715545,-0.011165240357739746,34.716459197786946,-1.3269012358174024,-0.01584867075664631,0.012912801484230118,0.009500000000000017,0
2007-08-20,1.3475,1.3506,1.346,1.3473,1.3612469418314066,-0.010245710313694145,35.25280898876393,0.5363497909769848,-0.010211578019394651,0.0034142358791656928,0.009492857142857145,0
2007-08-21,1.3476,1.3518,1.3457,1.3465,1.3598424711807964,-0.0098117770723918,35.704125177809345,0.45131618904541426,-0.005024754304293166,0.004530263646490898,0.009414285714285708,1
2007-08-22,1.3466,1.3549,1.345,1.3543,1.3593146167826253,-0.0036890773634836753,39.32885906040264,3.624733882593297,0.007588721077300686,0.007310049472051997,0.00972857142857142,1
2007-08-23,1.3549,1.3588,1.3535,1.3564,1.3590370342318991,-0.00194036966283961,34.964028776978466,-4.364830283424176,0.010203321665301246,0.003907401946328578,0.00914285714285715,1
2007-08-24,1.3566,1.3679,1.3553,1.3674,1.3598335071621943,0.005564278860576087,42.42038216560506,7.456353388626596,0.014768089053803335,0.009214567792891579,0.009578571428571436,0
2007-08-27,1.3672,1.3679,1.3635,1.3641,1.360239839813414,0.002837852615106242,43.75821287779245,1.3378307121873902,0.012469383210866214,0.003225569972875859,0.009321428571428576,0
2007-08-28,1.364,1.3679,1.3599,1.36,1.3602169979264223,-0.0001595318443696553,36.70715249662622,-7.051060381166231,0.010025993316004511,0.005882352941176312,0.009142857142857135,1
2007-08-29,1.36,1.368,1.3563,1.3674,1.360901093362001,0.00477544376273809,49.78417266187052,13.0770201652443,0.009672893745846567,0.008556384379113678,0.008828571428571423,0
2007-08-30,1.3673,1.3676,1.3593,1.3631,1.3611105130418104,0.0014616645299017357,45.78146611341629,-4.002706548454228,0.004939545856679439,0.0060890616976010375,0.00898571428571428,0
2007-08-31,1.3631,1.3719,1.362,1.3628,1.361271416561638,0.0011229086424388514,51.23839009287931,5.4569239794630136,-0.003364048559309607,0.007264455532726591,0.008942857142857126,0
2007-09-03,1.3629,1.3654,1.3603,1.3622,1.3613598530795772,0.0006171380171982936,57.766143106457456,6.527753013578149,-0.0013928597610145532,0.0037439436206136265,0.008635714285714255,0
2007-09-04,1.3623,1.3625,1.3551,1.3604,1.3612684385005698,-0.0006379627089028115,66.3326653306615,8.566522224204043,0.0002941176470587781,0.005439576595119136,0.008449999999999973,1
2007-09-05,1.3604,1.3671,1.3569,1.365,1.3616238253100392,0.0024795208685423936,70.9981167608289,4.665451430167408,-0.001755155770074568,0.007472527472527463,0.008635714285714255,1
2007-09-06,1.365,1.371,1.3635,1.369,1.3623263181376544,0.004898739584998088,70.55449330783972,-0.44362345298918626,0.004328369158535628,0.005478451424397416,0.007928571428571396,1
2007-09-07,1.369,1.3796,1.3663,1.3767,1.3636952402197826,0.009536412093160555,74.58193979933142,4.027446491491702,0.01019958908130314,0.009660783031887752,0.008549999999999962,1
2007-09-10,1.3774,1.3814,1.3766,1.3806,1.365305217341708,0.01120246408203985,77.1065182829891,2.5245784836576775,0.013507561297900539,0.0034767492394610425,0.008457142857142814,1
2007-09-11,1.3807,1.3846,1.3778,1.3836,1.3670475775948787,0.012108153861215864,75.21514629948382,-1.8913719835052802,0.01705380770361642,0.004914715235617331,0.00823571428571425,1
2007-09-12,1.3838,1.3914,1.3824,1.3905,1.3692811416334616,0.015496348939141733,77.1065182829891,1.8913719835052802,0.018681318681318837,0.006472491909385039,0.008499999999999952,0
2007-09-13,1.3905,1.3927,1.3863,1.3864,1.3709115090969415,0.01129795088908496,66.96428571428595,-10.14223256870315,0.012710007304602033,0.004616272360069216,0.00805714285714281,1
2007-09-14,1.3865,1.3895,1.3844,1.3874,1.3724818415638995,0.010869475999115355,71.69459962756055,4.7303139132746,0.0077722089053533505,0.0036759406083320474,0.008107142857142804,0
2007-09-17,1.3872,1.3887,1.3849,1.3859,1.3737597614149568,0.008837235538576838,75.34246575342462,3.64786612586407,0.003838910618571445,0.002741900570026716,0.007807142857142822,1
2007-09-18,1.3859,1.3988,1.3829,1.3982,1.376087403184961,0.016069180463289878,77.50000000000011,2.1575342465754943,0.0105521827117665,0.011371763696180821,0.008107142857142821,0
2007-09-19,1.3981,1.3987,1.3935,1.3967,1.378050507643536,0.013533242978411988,81.57894736842104,4.078947368420927,0.004458827759798556,0.0037230615021121884,0.007885714285714258,1
2007-09-20,1.3966,1.4098,1.3962,1.4066,1.3807695069155803,0.01870731715543239,84.8726114649681,3.2936640965470616,0.014570109636468542,0.009668704677946704,0.008149999999999975,1
2007-09-21,1.4067,1.4118,1.4043,1.409,1.3834581253045726,0.018462340296569752,86.2229102167181,1.3502987517500031,0.015568689635289124,0.005322924059616636,0.008321428571428544,0
2007-09-24,1.4091,1.4129,1.4067,1.4078,1.3857763990850895,0.015892607876314472,87.03124999999974,0.8083397832816388,0.015802005916732753,0.0044040346640147636,0.00823571428571425,1
2007-09-25,1.4077,1.4152,1.4061,1.4148,1.3885405515531761,0.018911545951935626,87.49999999999979,0.46875000000004263,0.011872407380918215,0.006432004523607653,0.008157142857142832,0
